,Low,High,Open,Close,Volume
2017-12-06 00:00:00+00:00,425.02,461.79,457.29,432.4,86444.61660136838
2017-12-07 00:00:00+00:00,415.03,448.7,432.48,432.49,78470.24613454893
2017-12-08 00:00:00+00:00,420.07,478.99,432.82,463.45,94042.09249405118
2017-12-09 00:00:00+00:00,450.0,534.94,463.45,485.04,60163.90591812977
2017-12-10 00:00:00+00:00,438.02,486.13,485.05,447.71,33550.5035717985
2017-12-11 00:00:00+00:00,445.75,519.49,447.51,518.0,62820.967883687495
2017-12-12 00:00:00+00:00,501.11,712.26,518.0,686.82,125813.0699838677
2017-12-13 00:00:00+00:00,606.6,784.76,686.82,711.94,108857.35501575956
2017-12-14 00:00:00+00:00,660.89,758.0,711.95,705.01,82364.73065238674
2017-12-15 00:00:00+00:00,618.28,705.79,705.01,693.5,65930.11219930585
2017-12-16 00:00:00+00:00,684.2,730.27,693.5,704.27,38606.13970540783
2017-12-17 00:00:00+00:00,703.0,746.93,703.62,732.18,31859.558273909846
2017-12-18 00:00:00+00:00,695.04,798.81,732.17,785.65,63753.70809757868
2017-12-19 00:00:00+00:00,770.38,874.34,785.65,826.65,81256.36177792706
2017-12-20 00:00:00+00:00,701.0,833.6,826.65,802.86,61243.73387601444
2017-12-21 00:00:00+00:00,767.68,844.82,802.86,796.98,60094.65179463775
2017-12-22 00:00:00+00:00,460.0,799.95,796.99,682.11,147190.19172475685
2017-12-23 00:00:00+00:00,670.0,774.98,682.11,732.8,74395.03346130061
2017-12-24 00:00:00+00:00,641.14,734.86,732.76,697.04,64845.61448077028
2017-12-25 00:00:00+00:00,693.5,759.88,697.05,740.5,47262.537839050194
2017-12-26 00:00:00+00:00,738.07,771.0,740.5,755.07,44890.95576928013
2017-12-27 00:00:00+00:00,706.0,767.0,755.07,739.99,51450.020105840114
2017-12-28 00:00:00+00:00,676.03,742.31,740.0,719.5,65353.42177676021
2017-12-29 00:00:00+00:00,710.11,755.0,719.5,748.89,65633.89879326962
2017-12-30 00:00:00+00:00,691.1,748.9,748.9,710.58,57632.03584546019
2017-12-31 00:00:00+00:00,699.0,751.0,710.58,741.27,40676.95249678004
2018-01-01 00:00:00+00:00,727.14,764.97,741.24,759.03,37171.30633082009
2018-01-02 00:00:00+00:00,759.02,878.5,759.03,865.0,98794.07248650026
2018-01-03 00:00:00+00:00,850.11,949.98,865.0,938.31,93297.06741586904
2018-01-04 00:00:00+00:00,906.01,994.89,938.16,949.0,99237.04711385856
2018-01-05 00:00:00+00:00,935.0,1015.0,949.0,969.27,91056.77994828997
2018-01-06 00:00:00+00:00,961.23,1009.11,969.3,1006.68,52093.32494736065
2018-01-07 00:00:00+00:00,1003.02,1118.3,1006.68,1118.3,66187.9141831699
2018-01-08 00:00:00+00:00,950.0,1228.99,1118.3,1137.01,106348.34217545946
2018-01-09 00:00:00+00:00,1119.0,1297.58,1137.01,1290.01,81638.14583676055
2018-01-10 00:00:00+00:00,1207.61,1386.99,1290.74,1246.94,99867.56691924903
2018-01-11 00:00:00+00:00,1084.98,1334.0,1247.0,1137.01,92721.65085972006
2018-01-12 00:00:00+00:00,1089.0,1285.0,1137.01,1260.0,68740.69327736973
2018-01-13 00:00:00+00:00,1259.99,1419.96,1260.0,1386.02,61406.83881724972
2018-01-14 00:00:00+00:00,1260.0,1389.11,1386.01,1365.46,45174.877980260164
2018-01-15 00:00:00+00:00,1269.01,1380.97,1365.46,1278.63,46664.58664433997
2018-01-16 00:00:00+00:00,852.0,1285.57,1278.76,1080.0,124000.44495923993
2018-01-17 00:00:00+00:00,757.0,1164.0,1080.0,1028.06,160932.4343095777
2018-01-18 00:00:00+00:00,951.0,1100.0,1029.0,1025.78,104502.00704881952
2018-01-19 00:00:00+00:00,993.4,1093.0,1025.76,1037.45,59043.72660586942
2018-01-20 00:00:00+00:00,1036.08,1164.97,1037.45,1150.02,53861.21565258975
2018-01-21 00:00:00+00:00,1010.01,1151.0,1150.02,1047.13,48769.366666870046
2018-01-22 00:00:00+00:00,917.0,1080.0,1047.13,999.68,63748.39810436
2018-01-23 00:00:00+00:00,905.0,1019.0,999.69,984.03,64311.069108410484
2018-01-24 00:00:00+00:00,952.0,1056.99,984.03,1056.99,54099.445741690266
2018-01-25 00:00:00+00:00,1014.88,1098.74,1056.99,1040.0,51115.05119174991
2018-01-26 00:00:00+00:00,987.54,1071.75,1040.0,1045.57,44375.34716730041
2018-01-27 00:00:00+00:00,1030.0,1119.0,1045.58,1100.0,39218.95304477956
2018-01-28 00:00:00+00:00,1087.94,1224.0,1100.0,1215.01,54851.308913999725
2018-01-29 00:00:00+00:00,1137.2,1221.67,1215.01,1162.27,43179.739381890235
2018-01-30 00:00:00+00:00,1025.0,1171.0,1162.28,1054.39,63412.54127499974
2018-01-31 00:00:00+00:00,1013.26,1121.03,1054.39,1094.0,40061.90106462015
